z_meas,qc_meas,z,qc,z_koppejan,qc_koppejan,z_filter,qc_filter
0,,-1.259288537,1.925199084,0.00648,,,
0,,-1.260711463,1.925204532,0.00648,,,
0,,-1.262134387,1.92520998,0.00648,,,
0,,-1.263557312,1.925215429,0.00648,,,
0,,-1.264980237,1.925220877,0.00648,,,
0,,-1.266403162,1.925226325,0.00648,,,
0,,-1.267826087,1.925231773,0.00648,,,
0,,-1.269249012,1.925237222,0.00648,,,
0,,-1.270671937,1.92524267,0.00648,,,
0,,-1.272094862,1.925248118,0.00648,,,
0,,-1.273517787,1.925253566,0.00648,,,
0,,-1.274940711,1.925259015,0.00648,,,
0,,-1.276363636,1.925264463,0.00648,,,
0,,-1.277786561,1.925269911,0.00648,,,
0,,-1.279209486,1.925275359,0.00648,,,
0,,-1.280632411,1.925280807,0.00648,,,
0,,-1.282055336,1.925286256,0.00648,,,
0,,-1.283478261,1.925291704,0.00648,,,
0,,-1.284901186,1.925297152,0.00648,,,
0,,-1.286324111,1.9253026,0.00648,,,
0,,-1.287747036,1.925308048,0.00648,,,
0,,-1.28916996,1.925313496,0.00648,,,
0,,-1.290592885,1.925318945,0.00648,,,
0,,-1.29201581,1.925324393,0.00648,,,
0,,-1.293438735,1.925329841,0.00648,,,
0,,-1.29486166,1.925335289,0.00648,,,
0,,-1.296284585,1.925340737,0.00648,,,
0,,-1.29770751,1.925346185,0.00648,,,
0,,-1.299130435,1.925351633,0.00648,,,
0,,-1.30055336,1.925357081,0.00648,,,
0,,-1.301976285,1.925362529,0.00648,,,
0,,-1.30339921,1.925367978,0.00648,,,
0,,-1.304822134,1.925373426,0.00648,,,
0,,-1.306245059,1.925378874,0.00648,,,
0,,-1.307667984,1.925384322,0.00648,,,
0,,-1.309090909,1.92538977,0.00648,,,
0,,-1.310513834,1.925395218,0.00648,,,
0,,-1.311936759,1.925400666,0.00648,,,
0,,-1.313359684,1.925406114,0.00648,,,
0,,-1.314782609,1.925411562,0.00648,,,
0,,-1.316205534,1.92541701,0.00648,,,
0,,-1.317628458,1.925422458,0.00648,,,
0,,-1.319051384,1.925427906,0.00648,,,
0,,-1.320474308,1.925433354,0.00648,,,
0,,-1.321897233,1.925438802,0.00648,,,
0,,-1.323320158,1.92544425,0.00648,,,
0,,-1.324743083,1.925449698,0.00648,,,
0,,-1.326166008,1.925455146,0.00648,,,
0,,-1.327588933,1.925460594,0.00648,,,
0,,-1.329011858,1.925466042,0.00648,,,
0,,-1.330434783,1.92547149,0.00648,,,
0,,-1.331857707,1.925476938,0.00648,,,
0,,-1.333280632,1.925482386,0.00648,,,
0,,-1.334703557,1.925487834,0.00648,,,
0,,-1.336126482,1.925493282,0.00648,,,
0,,-1.337549407,1.92549873,0.00648,,,
0,,-1.338972332,1.925504178,0.00648,,,
0,,-1.340395257,1.925509626,0.00648,,,
0,,-1.341818182,1.925515073,0.00648,,,
0,,-1.343241107,1.925520521,0.00648,,,
0,,-1.344664032,1.925525969,0.00648,,,
0,,-1.346086957,1.925531417,0.00648,,,
0,,-1.347509881,1.925536865,0.00648,,,
0,,-1.348932806,1.925542313,0.00648,,,
0,,-1.350355731,1.925547761,0.00648,,,
0,,-1.351778656,1.925553209,0.00648,,,
0,,-1.353201581,1.925558657,0.00648,,,
0,,-1.354624506,1.925564104,0.00648,,,
0,,-1.356047431,1.925569552,0.00648,,,
0,,-1.357470356,1.925575,0.00648,,,
0,,-1.358893281,1.925580448,0.00648,,,
0,,-1.360316205,1.925585896,0.00648,,,
0,,-1.361739131,1.925591344,0.00648,,,
0,,-1.363162055,1.925596791,0.00648,,,
0,,-1.36458498,1.925602239,0.00648,,,
0,,-1.366007905,1.925607687,0.00648,,,
0,,-1.36743083,1.925613135,0.00648,,,
0,,-1.368853755,1.925618583,0.00648,,,
0,,-1.37027668,1.92562403,0.00648,,,
0,,-1.371699605,1.925629478,0.00648,,,
0,,-1.37312253,1.925634926,0.00648,,,
0,,-1.374545454,1.925640374,0.00648,,,
0,,-1.375968379,1.925645822,0.00648,,,
0,,-1.377391305,1.925651269,0.00648,,,
0,,-1.378814229,1.925656717,0.00648,,,
0,,-1.380237154,1.925662165,0.00648,,,
0,,-1.381660079,1.925667613,0.00648,,,
0,,-1.383083004,1.92567306,0.00648,,,
0,,-1.384505929,1.925678508,0.00648,,,
0,,-1.385928854,1.925683956,0.00648,,,
0,,-1.387351779,1.925689403,0.00648,,,
0,,-1.388774704,1.925694851,0.00648,,,
0,,-1.390197628,1.925700299,0.00648,,,
0,,-1.391620553,1.925705747,0.00648,,,
0,,-1.393043478,1.925711194,0.00648,,,
0,,-1.394466403,1.925716642,0.00648,,,
0,,-1.395889328,1.92572209,0.00648,,,
0,,-1.397312253,1.925727537,0.00648,,,
0,,-1.398735178,1.925732985,0.00648,,,
0,,-1.400158103,1.925738433,0.00648,,,
0,,-1.401581028,1.92574388,0.00648,,,
0,,-1.403003953,1.925749328,0.00648,,,
0,,-1.404426878,1.925754776,0.00648,,,
0,,-1.405849802,1.925760223,0.00648,,,
0,,-1.407272727,1.925765671,0.00648,,,
0,,-1.408695652,1.925771118,0.00648,,,
0,,-1.410118577,1.925776566,0.00648,,,
0,,-1.411541502,1.925782014,0.00648,,,
0,,-1.412964427,1.925787461,0.00648,,,
0,,-1.414387352,1.925792909,0.00648,,,
0,,-1.415810277,1.925798356,0.00648,,,
0,,-1.417233201,1.925803804,0.00648,,,
0,,-1.418656126,1.925809252,0.00648,,,
0,,-1.420079052,1.925814699,0.00648,,,
0,,-1.421501976,1.925820147,0.00648,,,
0,,-1.422924901,1.925825594,0.00648,,,
0,,-1.424347826,1.925831042,0.00648,,,
0,,-1.425770751,1.925836489,0.00648,,,
0,,-1.427193676,1.925841937,0.00648,,,
0,,-1.428616601,1.925847384,0.00648,,,
0,,-1.430039526,1.925852832,0.00648,,,
0,,-1.431462451,1.92585828,0.00648,,,
0,,-1.432885375,1.925863727,0.00648,,,
0,,-1.4343083,1.925869175,0.00648,,,
0,,-1.435731225,1.925874622,0.00648,,,
0,,-1.43715415,1.92588007,0.00648,,,
0,,-1.438577075,1.925885517,0.00648,,,
0,,-1.44,1.925890964,0.00648,,,
0,,-1.441422925,1.925896412,0.00648,,,
0,,-1.44284585,1.925901859,0.00648,,,
0,,-1.444268775,1.925907307,0.00648,,,
0,,-1.4456917,1.925912754,0.00648,,,
0,,-1.447114625,1.925918202,0.00648,,,
0,,-1.448537549,1.925923649,0.00648,,,
0,,-1.449960474,1.925929097,0.00648,,,
0,,-1.451383399,1.925934544,0.00648,,,
0,,-1.452806324,1.925939992,0.00648,,,
0,,-1.454229249,1.925945439,0.00648,,,
0,,-1.455652174,1.925950886,0.00648,,,
0,,-1.457075099,1.925956334,0.00648,,,
0,,-1.458498024,1.925961781,0.00648,,,
0,,-1.459920948,1.925967229,0.00648,,,
0,,-1.461343874,1.925972676,0.00648,,,
0,,-1.462766799,1.925978123,0.00648,,,
0,,-1.464189723,1.925983571,0.00648,,,
0,,-1.465612648,1.925989018,0.00648,,,
0,,-1.467035573,1.925994465,0.00648,,,
0,,-1.468458498,1.925999913,0.00648,,,
0,,-1.469881423,1.92600536,0.00648,,,
0,,-1.471304348,1.926010808,0.00648,,,
0,,-1.472727273,1.926016255,0.00648,,,
0,,-1.474150198,1.926021702,0.00648,,,
0,,-1.475573122,1.92602715,0.00648,,,
0,,-1.476996047,1.926032597,0.00648,,,
0,,-1.478418972,1.926038044,0.00648,,,
0,,-1.479841897,1.926043491,0.00648,,,
0,,-1.481264822,1.926048939,0.00648,,,
0,,-1.482687747,1.926054386,0.00648,,,
0,,-1.484110672,1.926059833,0.00648,,,
0,,-1.485533597,1.926065281,0.00648,,,
0,,-1.486956522,1.926070728,0.00648,,,
0,,-1.488379447,1.926076175,0.00648,,,
0,,-1.489802372,1.926081622,0.00648,,,
0,,-1.491225296,1.92608707,0.00648,,,
0,,-1.492648221,1.926092517,0.00648,,,
0,,-1.494071146,1.926097964,0.00648,,,
0,,-1.495494071,1.926103411,0.00648,,,
0,,-1.496916996,1.926108859,0.00648,,,
0,,-1.498339921,1.926114306,0.00648,,,
0,,-1.499762846,1.926119753,0.00648,,,
0,,-1.501185771,1.9261252,0.00648,,,
0,,-1.502608695,1.926130647,0.00648,,,
0,,-1.504031621,1.926136095,0.00648,,,
0,,-1.505454546,1.926141542,0.00648,,,
0,,-1.50687747,1.926146989,0.00648,,,
0,,-1.508300395,1.926152436,0.00648,,,
0,,-1.50972332,1.926157883,0.00648,,,
0,,-1.511146245,1.926163331,0.00648,,,
0,,-1.51256917,1.926168778,0.00648,,,
0,,-1.513992095,1.926174225,0.00648,,,
0,,-1.51541502,1.926179672,0.00648,,,
0,,-1.516837945,1.926185119,0.00648,,,
0,,-1.518260869,1.926190566,0.00648,,,
0,,-1.519683795,1.926196013,0.00648,,,
0,,-1.521106719,1.926201461,0.00648,,,
0,,-1.522529644,1.926206908,0.00648,,,
0,,-1.523952569,1.926212355,0.00648,,,
0,,-1.525375494,1.926217802,0.00648,,,
0,,-1.526798419,1.926223249,0.00648,,,
0,,-1.528221344,1.926228696,0.00648,,,
0,,-1.529644269,1.926234143,0.00648,,,
0,,-1.531067194,1.92623959,0.00648,,,
0,,-1.532490119,1.926245037,0.00648,,,
0,,-1.533913043,1.926250484,0.00648,,,
0,,-1.535335968,1.926255931,0.00648,,,
0,,-1.536758893,1.926261379,0.00648,,,
0,,-1.538181818,1.926266826,0.00648,,,
0,,-1.539604743,1.926272273,0.00648,,,
0,,-1.541027668,1.92627772,0.00648,,,
0,,-1.542450593,1.926283167,0.00648,,,
0,,-1.543873518,1.926288614,0.00648,,,
0,,-1.545296443,1.926294061,0.00648,,,
0,,-1.546719368,1.926299508,0.00648,,,
0,,-1.548142293,1.926304955,0.00648,,,
0,,-1.549565217,1.926310402,0.00648,,,
0,,-1.550988142,1.926315849,0.00648,,,
0,,-1.552411067,1.926321296,0.00648,,,
0,,-1.553833992,1.926326743,0.00648,,,
0,,-1.555256917,1.92633219,0.00648,,,
0,,-1.556679842,1.926337637,0.00648,,,
0,,-1.558102767,1.926343084,0.00648,,,
0,,-1.559525692,1.926348531,0.00648,,,
0,,-1.560948616,1.926353977,0.00648,,,
0,,-1.562371542,1.926359424,0.00648,,,
0,,-1.563794466,1.926364871,0.00648,,,
0,,-1.565217391,1.926370318,0.00648,,,
0,,-1.566640316,1.926375765,0.00648,,,
0,,-1.568063241,1.926381212,0.00648,,,
0,,-1.569486166,1.926386659,0.00648,,,
0,,-1.570909091,1.926392106,0.00648,,,
0,,-1.572332016,1.926397553,0.00648,,,
0,,-1.573754941,1.926403,0.00648,,,
0,,-1.575177866,1.926408447,0.00648,,,
0,,-1.57660079,1.926413893,0.00648,,,
0,,-1.578023715,1.92641934,0.00648,,,
0,,-1.57944664,1.926424787,0.00648,,,
0,,-1.580869565,1.926430234,0.00648,,,
0,,-1.58229249,1.926435681,0.00648,,,
0,,-1.583715415,1.926441128,0.00648,,,
0,,-1.58513834,1.926446575,0.00648,,,
0,,-1.586561265,1.926452021,0.00648,,,
0,,-1.58798419,1.926457468,0.00648,,,
0,,-1.589407115,1.926462915,0.00648,,,
0,,-1.59083004,1.926468362,0.00648,,,
0,,-1.592252964,1.926473809,0.00648,,,
0,,-1.593675889,1.926479256,0.00648,,,
0,,-1.595098814,1.926484702,0.00648,,,
0,,-1.596521739,1.926490149,0.00648,,,
0,,-1.597944664,1.926495596,0.00648,,,
0,,-1.599367589,1.926501043,0.00648,,,
0,,-1.600790514,1.926506489,0.00648,,,
0,,-1.602213439,1.926511936,0.00648,,,
0,,-1.603636364,1.926517383,0.00648,,,
0,,-1.605059289,1.92652283,0.00648,,,
0,,-1.606482213,1.926528276,0.00648,,,
0,,-1.607905138,1.926533723,0.00648,,,
0,,-1.609328063,1.92653917,0.00648,,,
0,,-1.610750988,1.926544617,0.00648,,,
0,,-1.612173913,1.926550063,0.00648,,,
0,,-1.613596838,1.92655551,0.00648,,,
0,,-1.615019763,1.926560957,0.00648,,,
0,,-1.616442688,1.926566404,0.00648,,,
0,,-1.617865613,1.92657185,0.00648,,,
0,,-1.619288537,1.926577297,0.00648,,,
0,,-1.620711463,1.926582744,0.00648,,,
0,,-1.622134387,1.92658819,0.00648,,,
0,,-1.623557312,1.926593637,0.00648,,,
0,,-1.624980237,1.926599084,0.00648,,,
0,,-1.626403162,1.92660453,0.00648,,,
0,,-1.627826087,1.926609977,0.00648,,,
0,,-1.629249012,1.926615424,0.00648,,,
0,,-1.630671937,1.92662087,0.00648,,,
0,,-1.632094862,1.926626317,0.00648,,,
0,,-1.633517787,1.926631763,0.00648,,,
0,,-1.634940711,1.92663721,0.00648,,,
0,,-1.636363636,1.926642657,0.00648,,,
0,,-1.637786561,1.926648103,0.00648,,,
0,,-1.639209486,1.92665355,0.00648,,,
0,,-1.640632411,1.926658996,0.00648,,,
0,,-1.642055336,1.926664443,0.00648,,,
0,,-1.643478261,1.92666989,0.00648,,,
0,,-1.644901186,1.926675336,0.00648,,,
0,,-1.646324111,1.926680783,0.00648,,,
0,,-1.647747036,1.926686229,0.00648,,,
0,,-1.64916996,1.926691676,0.00648,,,
0,,-1.650592885,1.926697122,0.00648,,,
0,,-1.65201581,1.926702569,0.00648,,,
0,,-1.653438735,1.926708016,0.00648,,,
0,,-1.65486166,1.926713462,0.00648,,,
0,,-1.656284585,1.926718909,0.00648,,,
0,,-1.65770751,1.926724355,0.00648,,,
0,,-1.659130435,1.926729802,0.00648,,,
0,,-1.66055336,1.926735248,0.00648,,,
0,,-1.661976285,1.926740695,0.00648,,,
0,,-1.66339921,1.926746141,0.00648,,,
0,,-1.664822134,1.926751588,0.00648,,,
0,,-1.666245059,1.926757034,0.00648,,,
0,,-1.667667984,1.926762481,0.00648,,,
0,,-1.669090909,1.926767927,0.00648,,,
0,,-1.670513834,1.926773374,0.00648,,,
0,,-1.671936759,1.92677882,0.00648,,,
0,,-1.673359684,1.926784266,0.00648,,,
0,,-1.674782609,1.926789713,0.00648,,,
0,,-1.676205534,1.926795159,0.00648,,,
0,,-1.677628458,1.926800606,0.00648,,,
0,,-1.679051384,1.926806052,0.00648,,,
0,,-1.680474308,1.926811499,0.00648,,,
0,,-1.681897233,1.926816945,0.00648,,,
0,,-1.683320158,1.926822391,0.00648,,,
0,,-1.684743083,1.926827838,0.00648,,,
0,,-1.686166008,1.926833284,0.00648,,,
0,,-1.687588933,1.926838731,0.00648,,,
0,,-1.689011858,1.926844177,0.00648,,,
0,,-1.690434783,1.926849623,0.00648,,,
0,,-1.691857707,1.92685507,0.00648,,,
0,,-1.693280632,1.926860516,0.00648,,,
0,,-1.694703557,1.926865962,0.00648,,,
0,,-1.696126482,1.926871409,0.00648,,,
0,,-1.697549407,1.926876855,0.00648,,,
0,,-1.698972332,1.926882301,0.00648,,,
0,,-1.700395257,1.926887748,0.00648,,,
0,,-1.701818182,1.926893194,0.00648,,,
0,,-1.703241107,1.92689864,0.00648,,,
0,,-1.704664032,1.926904087,0.00648,,,
0,,-1.706086957,1.926909533,0.00648,,,
0,,-1.707509881,1.926914979,0.00648,,,
0,,-1.708932806,1.926920426,0.00648,,,
0,,-1.710355731,1.926925872,0.00648,,,
0,,-1.711778656,1.926931318,0.00648,,,
0,,-1.713201581,1.926936764,0.00648,,,
0,,-1.714624506,1.926942211,0.00648,,,
0,,-1.716047431,1.926947657,0.00648,,,
0,,-1.717470356,1.926953103,0.00648,,,
0,,-1.718893281,1.92695855,0.00648,,,
0,,-1.720316205,1.926963996,0.00648,,,
0,,-1.721739131,1.926969442,0.00648,,,
0,,-1.723162055,1.926974888,0.00648,,,
0,,-1.72458498,1.926980334,0.00648,,,
0,,-1.726007905,1.926985781,0.00648,,,
0,,-1.72743083,1.926991227,0.00648,,,
0,,-1.728853755,1.926996673,0.00648,,,
0,,-1.73027668,1.927002119,0.00648,,,
0,,-1.731699605,1.927007565,0.00648,,,
0,,-1.73312253,1.927013012,0.00648,,,
0,,-1.734545454,1.927018458,0.00648,,,
0,,-1.735968379,1.927023904,0.00648,,,
0,,-1.737391305,1.92702935,0.00648,,,
0,,-1.738814229,1.927034796,0.00648,,,
0,,-1.740237154,1.927040243,0.00648,,,
0,,-1.741660079,1.927045689,0.00648,,,
0,,-1.743083004,1.927051135,0.00648,,,
0,,-1.744505929,1.927056581,0.00648,,,
0,,-1.745928854,1.927062027,0.00648,,,
0,,-1.747351779,1.927067473,0.00648,,,
0,,-1.748774704,1.927072919,0.00648,,,
0,,-1.750197628,1.927078365,0.00648,,,
0,,-1.751620553,1.927083812,0.00648,,,
0,,-1.753043478,1.927089258,0.00648,,,
0,,-1.754466403,1.927094704,0.00648,,,
0,,-1.755889328,1.92710015,0.00648,,,
0,,-1.757312253,1.927105596,0.00648,,,
0,,-1.758735178,1.927111042,0.00648,,,
0,,-1.760158103,1.927116488,0.00648,,,
0,,-1.761581028,1.927121934,0.00648,,,
0,,-1.763003953,1.92712738,0.00648,,,
0,,-1.764426878,1.927132826,0.00648,,,
0,,-1.765849802,1.927138272,0.00648,,,
0,,-1.767272727,1.927143718,0.00648,,,
0,,-1.768695652,1.927149164,0.00648,,,
0,,-1.770118577,1.92715461,0.00648,,,
0,,-1.771541502,1.927160056,0.00648,,,
0,,-1.772964427,1.927165502,0.00648,,,
0,,-1.774387352,1.927170948,0.00648,,,
0,,-1.775810277,1.927176394,0.00648,,,
0,,-1.777233201,1.92718184,0.00648,,,
0,,-1.778656126,1.927187286,0.00648,,,
0,,-1.780079052,1.927192732,0.00648,,,
0,,-1.781501976,1.927198178,0.00648,,,
0,,-1.782924901,1.927203624,0.00648,,,
0,,-1.784347826,1.92720907,0.00648,,,
0,,-1.785770751,1.927214516,0.00648,,,
0,,-1.787193676,1.927219962,0.00648,,,
0,,-1.788616601,1.927225408,0.00648,,,
0,,-1.790039526,1.927230854,0.00648,,,
0,,-1.791462451,1.9272363,0.00648,,,
0,,-1.792885375,1.927241746,0.00648,,,
0,,-1.7943083,1.927247192,0.00648,,,
0,,-1.795731225,1.927252638,0.00648,,,
0,,-1.79715415,1.927258084,0.00648,,,
0,,-1.798577075,1.927263529,0.00648,,,
0,,-1.8,1.927268975,0.00648,,,
0,,-1.801422925,1.927274421,0.00648,,,
0,,-1.80284585,1.927279867,0.00648,,,
0,,-1.804268775,1.927285313,0.00648,,,
0,,-1.8056917,1.927290759,0.00648,,,
0,,-1.807114625,1.927296205,0.00648,,,
0,,-1.808537549,1.927301651,0.00648,,,
0,,-1.809960474,1.927307096,0.00648,,,
0,,-1.811383399,1.927312542,0.00648,,,
0,,-1.812806324,1.927317988,0.00648,,,
0,,-1.814229249,1.927323434,0.00648,,,
0,,-1.815652174,1.92732888,0.00648,,,
0,,-1.817075099,1.927334326,0.00648,,,
0,,-1.818498024,1.927339771,0.00648,,,
0,,-1.819920948,1.927345217,0.00648,,,
0,,-1.821343874,1.927350663,0.00648,,,
0,,-1.822766799,1.927356109,0.00648,,,
0,,-1.824189723,1.927361555,0.00648,,,
0,,-1.825612648,1.927367,0.00648,,,
0,,-1.827035573,1.927372446,0.00648,,,
0,,-1.828458498,1.927377892,0.00648,,,
0,,-1.829881423,1.927383338,0.00648,,,
0,,-1.831304348,1.927388783,0.00648,,,
0,,-1.832727273,1.927394229,0.00648,,,
0,,-1.834150198,1.927399675,0.00648,,,
0,,-1.835573122,1.927405121,0.00648,,,
0,,-1.836996047,1.927410566,0.00648,,,
0,,-1.838418972,1.927416012,0.00648,,,
0,,-1.839841897,1.927421458,0.00648,,,
0,,-1.841264822,1.927426903,0.00648,,,
0,,-1.842687747,1.927432349,0.00648,,,
0,,-1.844110672,1.927437795,0.00648,,,
0,,-1.845533597,1.927443241,0.00648,,,
0,,-1.846956522,1.927448686,0.00648,,,
0,,-1.848379447,1.927454132,0.00648,,,
0,,-1.849802372,1.927459578,0.00648,,,
0,,-1.851225296,1.927465023,0.00648,,,
0,,-1.852648221,1.927470469,0.00648,,,
0,,-1.854071146,1.927475915,0.00648,,,
0,,-1.855494071,1.92748136,0.00648,,,
0,,-1.856916996,1.927486806,0.00648,,,
0,,-1.858339921,1.927492251,0.00648,,,
0,,-1.859762846,1.927497697,0.00648,,,
0,,-1.861185771,1.927503143,0.00648,,,
0,,-1.862608695,1.927508588,0.00648,,,
0,,-1.864031621,1.927514034,0.00648,,,
0,,-1.865454546,1.92751948,0.00648,,,
0,,-1.86687747,1.927524925,0.00648,,,
0,,-1.868300395,1.927530371,0.00648,,,
0,,-1.86972332,1.927535816,0.00648,,,
0,,-1.871146245,1.927541262,0.00648,,,
0,,-1.87256917,1.927546707,0.00648,,,
0,,-1.873992095,1.927552153,0.00648,,,
0,,-1.87541502,1.927557599,0.00648,,,
0,,-1.876837945,1.927563044,0.00648,,,
0,,-1.878260869,1.92756849,0.00648,,,
0,,-1.879683795,1.927573935,0.00648,,,
0,,-1.881106719,1.927579381,0.00648,,,
0,,-1.882529644,1.927584826,0.00648,,,
0,,-1.883952569,1.927590272,0.00648,,,
0,,-1.885375494,1.927595717,0.00648,,,
0,,-1.886798419,1.927601163,0.00648,,,
0,,-1.888221344,1.927606608,0.00648,,,
0,,-1.889644269,1.927612054,0.00648,,,
0,,-1.891067194,1.927617499,0.00648,,,
0,,-1.892490119,1.927622945,0.00648,,,
0,,-1.893913043,1.92762839,0.00648,,,
0,,-1.895335968,1.927633836,0.00648,,,
0,,-1.896758893,1.927639281,0.00648,,,
0,,-1.898181818,1.927644727,0.00648,,,
0,,-1.899604743,1.927650172,0.00648,,,
0,,-1.901027668,1.927655618,0.00648,,,
0,,-1.902450593,1.927661063,0.00648,,,
0,,-1.903873518,1.927666508,0.00648,,,
0,,-1.905296443,1.927671954,0.00648,,,
0,,-1.906719368,1.927677399,0.00648,,,
0,,-1.908142293,1.927682845,0.00648,,,
0,,-1.909565217,1.92768829,0.00648,,,
0,,-1.910988142,1.927693735,0.00648,,,
0,,-1.912411067,1.927699181,0.00648,,,
0,,-1.913833992,1.927704626,0.00648,,,
0,,-1.915256917,1.927710072,0.00648,,,
0,,-1.916679842,1.927715517,0.00648,,,
0,,-1.918102767,1.927720962,0.00648,,,
0,,-1.919525692,1.927726408,0.00648,,,
0,,-1.920948616,1.927731853,0.00648,,,
0,,-1.922371542,1.927737298,0.00648,,,
0,,-1.923794466,1.927742744,0.00648,,,
0,,-1.925217391,1.927748189,0.00648,,,
0,,-1.926640316,1.927753634,0.00648,,,
0,,-1.928063241,1.92775908,0.00648,,,
0,,-1.929486166,1.927764525,0.00648,,,
0,,-1.930909091,1.92776997,0.00648,,,
0,,-1.932332016,1.927775416,0.00648,,,
0,,-1.933754941,1.927780861,0.00648,,,
0,,-1.935177866,1.927786306,0.00648,,,
0,,-1.93660079,1.927791752,0.00648,,,
0,,-1.938023715,1.927797197,0.00648,,,
0,,-1.93944664,1.927802642,0.00648,,,
0,,-1.940869565,1.927808087,0.00648,,,
0,,-1.94229249,1.927813533,0.00648,,,
0,,-1.943715415,1.927818978,0.00648,,,
0,,-1.94513834,1.927824423,0.00648,,,
0,,-1.946561265,1.927829868,0.00648,,,
0,,-1.94798419,1.927835314,0.00648,,,
0,,-1.949407115,1.927840759,0.00648,,,
0,,-1.95083004,1.927846204,0.00648,,,
0,,-1.952252964,1.927851649,0.00648,,,
0,,-1.953675889,1.927857095,0.00648,,,
0,,-1.955098814,1.92786254,0.00648,,,
0,,-1.956521739,1.927867985,0.00648,,,
0,,-1.957944664,1.92787343,0.00648,,,
0,,-1.959367589,1.927878875,0.00648,,,
0,,-1.960790514,1.927884321,0.00648,,,
0,,-1.962213439,1.927889766,0.00648,,,
0,,-1.963636364,1.927895211,0.00648,,,
0,,-1.965059289,1.927900656,0.00648,,,
0,,-1.966482213,1.927906101,0.00648,,,
0,,-1.967905138,1.927911546,0.00648,,,
0,,-1.969328063,1.927916991,0.00648,,,
0,,-1.970750988,1.927922437,0.00648,,,
0,,-1.972173913,1.927927882,0.00648,,,
0,,-1.973596838,1.927933327,0.00648,,,
0,,-1.975019763,1.927938772,0.00648,,,
0,,-1.976442688,1.927944217,0.00648,,,
0,,-1.977865613,1.927949662,0.00648,,,
0,,-1.979288537,1.927955107,0.00648,,,
0,,-1.980711463,1.927960552,0.00648,,,
0,,-1.982134387,1.927965997,0.00648,,,
0,,-1.983557312,1.927971443,0.00648,,,
0,,-1.984980237,1.927976888,0.00648,,,
0,,-1.986403162,1.927982333,0.00648,,,
0,,-1.987826087,1.927987778,0.00648,,,
0,,-1.989249012,1.927993223,0.00648,,,
0,,-1.990671937,1.927998668,0.00648,,,
0,,-1.992094862,1.928004113,0.00648,,,
0,,-1.993517787,1.928009558,0.00648,,,
0,,-1.994940711,1.928015003,0.00648,,,
0,,-1.996363636,1.928020448,0.00648,,,
0,,-1.997786561,1.928025893,0.00648,,,
0,,-1.999209486,1.928031338,0.00648,,,
0,,-2.000632411,1.928036783,0.00648,,,
0,,-2.002055336,1.928042228,0.00648,,,
0,,-2.003478261,1.928047673,0.00648,,,
0,,-2.004901186,1.928053118,0.00648,,,
0,,-2.006324111,1.928058563,0.00648,,,
0,,-2.007747036,1.928064008,0.00648,,,
0,,-2.00916996,1.928069453,0.00648,,,
0,,-2.010592885,1.928074898,0.00648,,,
0,,-2.01201581,1.928080343,0.00648,,,
0,,-2.013438735,1.928085788,0.00648,,,
0,,-2.01486166,1.928091233,0.00648,,,
0,,-2.016284585,1.928096678,0.00648,,,
0,,-2.01770751,1.928102123,0.00648,,,
0,,-2.019130435,1.928107568,0.00648,,,
0,,-2.02055336,1.928113012,0.00648,,,
0,,-2.021976285,1.928118457,0.00648,,,
0,,-2.02339921,1.928123902,0.00648,,,
0,,-2.024822134,1.928129347,0.00648,,,
0,,-2.026245059,1.928134792,0.00648,,,
0,,-2.027667984,1.928140237,0.00648,,,
0,,-2.029090909,1.928145682,0.00648,,,
0,,-2.030513834,1.928151127,0.00648,,,
0,,-2.031936759,1.928156572,0.00648,,,
0,,-2.033359684,1.928162016,0.00648,,,
0,,-2.034782609,1.928167461,0.00648,,,
0,,-2.036205534,1.928172906,0.00648,,,
0,,-2.037628458,1.928178351,0.00648,,,
0,,-2.039051384,1.928183796,0.00648,,,
0,,-2.040474308,1.928189241,0.00648,,,
0,,-2.041897233,1.928194685,0.00648,,,
0,,-2.043320158,1.92820013,0.00648,,,
0,,-2.044743083,1.928205575,0.00648,,,
0,,-2.046166008,1.92821102,0.00648,,,
0,,-2.047588933,1.928216465,0.00648,,,
0,,-2.049011858,1.928221909,0.00648,,,
0,,-2.050434783,1.928227354,0.00648,,,
0,,-2.051857707,1.928232799,0.00648,,,
0,,-2.053280632,1.928238244,0.00648,,,
0,,-2.054703557,1.928243689,0.00648,,,
0,,-2.056126482,1.928249133,0.00648,,,
0,,-2.057549407,1.928254578,0.00648,,,
0,,-2.058972332,1.928260023,0.00648,,,
0,,-2.060395257,1.928265468,0.00648,,,
0,,-2.061818182,1.928270912,0.00648,,,
0,,-2.063241107,1.928276357,0.00648,,,
0,,-2.064664032,1.928281802,0.00648,,,
0,,-2.066086957,1.928287246,0.00648,,,
0,,-2.067509881,1.928292691,0.00648,,,
0,,-2.068932806,1.928298136,0.00648,,,
0,,-2.070355731,1.928303581,0.00648,,,
0,,-2.071778656,1.928309025,0.00648,,,
0,,-2.073201581,1.92831447,0.00648,,,
0,,-2.074624506,1.928319915,0.00648,,,
0,,-2.076047431,1.928325359,0.00648,,,
0,,-2.077470356,1.928330804,0.00648,,,
0,,-2.078893281,1.928336249,0.00648,,,
0,,-2.080316205,1.928341693,0.00648,,,
0,,-2.081739131,1.928347138,0.00648,,,
0,,-2.083162055,1.928352583,0.00648,,,
0,,-2.08458498,1.928358027,0.00648,,,
