,z,qc,fs,Rf,u2,incl_x,incl_y,incl,pen,time
0,-2.105,0.48,0.001,0.2,-0.004,,,0.0,1.005,110.1
1,-2.125,0.44,0.001,0.2,-0.004,,,0.0,1.025,110.9
2,-2.145,0.41,0.001,0.2,-0.004,,,0.0,1.045,111.8
3,-2.165,0.41,0.002,0.3,-0.004,,,0.0,1.065,112.7
4,-2.185,0.43,0.005,0.7,-0.004,,,0.0,1.085,113.6
5,-2.205,0.49,0.007,0.7,-0.004,,,0.0,1.105,114.4
6,-2.225,0.6,0.008,0.5,-0.003,,,0.0,1.125,115.3
7,-2.245,0.86,0.01,0.5,-0.003,,,0.0,1.145,116.2
8,-2.265,1.49,0.016,0.6,0.0,,,0.0,1.165,117.0
9,-2.285,2.62,0.022,0.6,0.006,,,0.0,1.185,117.9
10,-2.305,3.98,0.029,0.6,0.02,,,0.0,1.205,118.8
11,-2.325,5.12,0.035,0.7,0.03,,,0.0,1.225,119.7
12,-2.345,5.99,0.04,0.6,0.038,,,0.0,1.245,120.6
13,-2.365,6.53,0.045,0.7,0.017,,,0.0,1.265,121.4
14,-2.385,6.91,0.049,0.7,0.001,,,0.0,1.285,122.3
15,-2.4050000000000002,7.18,0.052,0.7,-0.001,,,0.0,1.305,123.2
16,-2.425,7.39,0.055,0.7,-0.002,,,0.0,1.325,124.1
17,-2.4450000000000003,7.55,0.057,0.7,-0.002,,,0.0,1.345,124.9
18,-2.465,7.66,,,-0.003,,,0.0,1.365,125.8
19,-2.4850000000000003,7.72,0.042,0.5,-0.003,,,0.0,1.385,126.7
20,-2.505,7.75,0.047,0.6,-0.003,,,0.0,1.405,127.5
21,-2.5250000000000004,7.78,0.051,0.6,-0.004,,,0.0,1.425,128.5
22,-2.545,7.79,0.055,0.7,-0.004,,,0.0,1.445,129.3
23,-2.585,7.56,0.062,0.8,-0.003,,,0.0,1.485,152.4
24,-2.605,7.4,0.059,0.7,-0.004,,,0.0,1.505,153.2
25,-2.625,7.17,0.06,0.7,-0.005,,,0.0,1.525,154.2
26,-2.645,6.99,0.062,0.7,-0.005,,,0.0,1.545,155.1
27,-2.665,7.39,0.061,0.7,-0.004,,,0.0,1.565,155.9
28,-2.685,8.08,0.059,0.7,-0.004,,,0.0,1.585,156.8
29,-2.705,8.7,0.059,0.6,-0.004,,,0.0,1.605,157.6
30,-2.725,9.05,0.06,0.6,-0.003,,,0.0,1.625,158.5
31,-2.745,9.3,0.061,0.6,-0.003,,,0.0,1.645,159.4
32,-2.765,9.38,0.06,0.6,-0.003,,,0.0,1.665,160.3
33,-2.785,9.33,0.061,0.6,-0.003,,,0.0,1.685,161.1
34,-2.805,9.09,0.063,0.7,-0.004,,,0.0,1.705,162.0
35,-2.825,8.73,0.065,0.7,-0.004,,,0.0,1.725,162.8
36,-2.845,8.28,0.066,0.8,-0.004,,,0.0,1.745,163.7
37,-2.865,7.79,0.065,0.8,-0.004,,,0.0,1.765,164.6
38,-2.885,7.24,0.063,0.9,-0.004,,,0.0,1.785,165.5
39,-2.9050000000000002,6.69,0.062,0.9,-0.004,,,0.0,1.805,166.4
40,-2.925,6.05,0.061,1.0,-0.004,,,0.0,1.825,167.2
41,-2.9450000000000003,5.36,0.059,1.2,-0.004,,,0.0,1.845,168.1
42,-2.965,4.63,0.059,1.4,-0.004,,,0.0,1.865,169.0
43,-2.9850000000000003,3.84,0.061,1.7,-0.005,,,0.0,1.885,169.9
44,-3.005,2.94,0.063,2.1,-0.004,,,0.0,1.905,170.8
45,-3.024,2.13,0.066,2.7,-0.002,,,0.0,1.924,171.6
46,-3.044,1.63,0.069,3.5,0.0,,,0.0,1.944,172.5
47,-3.064,1.45,0.067,4.1,0.001,,,0.0,1.964,173.3
48,-3.084,1.31,0.062,4.5,0.002,,,0.0,1.984,174.2
49,-3.104,1.21,0.057,4.6,0.009,,,0.0,2.004,175.1
50,-3.124,1.09,0.05,4.2,0.016,,,0.0,2.024,176.0
51,-3.144,1.01,0.044,3.8,0.061,,,0.0,2.044,176.8
52,-3.164,1.01,0.037,3.1,0.091,,,0.0,2.064,177.7
53,-3.184,1.08,0.03,2.5,0.089,,,0.0,2.084,178.6
54,-3.204,1.19,0.031,2.5,0.129,,,0.0,2.104,179.4
55,-3.224,1.31,0.033,2.5,0.092,,,0.0,2.124,180.3
56,-3.244,1.41,0.036,2.6,0.048,,,0.0,2.144,181.1
57,-3.2640000000000002,1.45,0.041,2.8,0.042,,,0.0,2.164,182.0
58,-3.2840000000000003,1.46,0.046,3.0,0.076,,,0.0,2.184,182.9
59,-3.3040000000000003,1.5,0.052,3.3,0.079,,,0.0,2.204,183.8
60,-3.3240000000000003,1.57,0.056,3.5,0.082,,,0.0,2.224,184.6
61,-3.3440000000000003,1.66,0.06,3.8,0.063,,,0.0,2.244,185.5
62,-3.364,1.7,0.064,4.0,0.071,,,0.0,2.264,186.4
63,-3.384,1.66,0.065,4.2,0.042,,,0.0,2.284,187.3
64,-3.404,1.57,0.064,4.2,0.026,,,0.0,2.304,188.1
65,-3.424,1.46,0.064,4.4,0.01,,,0.0,2.324,189.0
66,-3.444,1.37,0.063,4.6,0.023,,,0.0,2.344,189.9
67,-3.464,1.29,,,0.033,,,0.0,2.364,190.7
68,-3.484,1.22,0.051,4.2,0.015,,,0.0,2.384,191.6
69,-3.504,1.17,0.049,4.2,0.013,,,0.0,2.404,192.5
70,-3.524,1.1,0.049,4.5,0.0,,,0.0,2.424,193.3
71,-3.544,1.03,0.047,4.6,-0.015,,,0.0,2.444,194.3
72,-3.584,0.91,0.041,4.5,-0.026,,,0.0,2.484,217.3
73,-3.604,0.86,0.038,4.4,-0.022,,,0.0,2.504,218.2
74,-3.624,0.82,0.035,4.2,-0.018,,,0.0,2.524,219.0
75,-3.644,0.81,0.031,3.7,-0.011,,,0.0,2.544,219.9
76,-3.664,0.81,0.029,3.5,-0.005,,,0.0,2.564,220.8
77,-3.684,0.79,0.029,3.6,0.0,,,0.0,2.584,221.6
78,-3.704,0.79,0.028,3.5,0.006,,,0.0,2.604,222.5
79,-3.724,0.8,0.028,3.5,0.012,,,0.0,2.624,223.4
80,-3.744,0.81,0.028,3.5,0.015,,,0.0,2.644,224.3
81,-3.7640000000000002,0.79,0.028,3.6,0.016,,,0.0,2.664,225.1
82,-3.7840000000000003,0.77,0.027,3.5,0.014,,,0.0,2.684,226.0
83,-3.8040000000000003,0.76,0.026,3.5,0.012,,,0.0,2.704,226.8
84,-3.8240000000000003,0.72,0.024,3.3,0.012,,,0.0,2.724,227.8
85,-3.8440000000000003,0.7,0.023,3.3,0.015,,,0.0,2.744,228.7
86,-3.864,0.67,0.022,3.2,0.017,,,0.0,2.764,229.5
87,-3.884,0.65,0.021,3.2,0.018,,,0.0,2.784,230.4
88,-3.904,0.63,0.019,3.0,0.019,,,0.0,2.804,231.3
89,-3.924,0.62,0.018,3.0,0.02,,,0.0,2.824,232.1
90,-3.944,0.6,0.017,2.9,0.016,,,0.0,2.844,232.9
91,-3.964,0.56,0.015,2.6,0.014,,,0.0,2.864,233.9
92,-3.984,0.53,0.014,2.5,0.017,,,0.0,2.884,234.7
93,-4.004,0.51,0.013,2.4,0.02,,,0.0,2.904,235.6
94,-4.024,0.5,0.012,2.3,0.022,,,0.0,2.924,236.4
95,-4.0440000000000005,0.5,0.011,2.2,0.024,,,0.0,2.944,237.3
96,-4.064,0.5,0.01,2.0,0.026,,,0.0,2.964,238.2
97,-4.084,0.49,0.01,2.0,0.029,,,0.0,2.984,239.1
98,-4.104,0.49,0.009,1.8,0.031,,,0.0,3.004,240.0
99,-4.1240000000000006,0.48,0.009,1.8,0.034,,,0.0,3.024,240.8
100,-4.144,0.48,0.009,1.8,0.035,,,0.0,3.044,241.7
101,-4.164,0.49,0.008,1.6,0.039,,,0.0,3.064,242.6
102,-4.184,0.5,0.008,1.6,0.043,,,0.0,3.084,243.4
103,-4.204000000000001,0.49,0.008,1.6,0.047,,,0.0,3.104,244.3
104,-4.224,0.49,0.008,1.6,0.051,,,0.0,3.124,245.1
105,-4.244,0.48,0.008,1.5,0.057,,,0.0,3.144,246.0
106,-4.264,0.5,0.009,1.7,0.062,,,0.0,3.164,246.9
107,-4.284000000000001,0.51,0.009,1.7,0.066,,,0.0,3.184,247.6
108,-4.304,0.52,0.009,1.7,0.072,,,0.0,3.204,248.6
109,-4.324,0.52,0.009,1.7,0.077,,,0.0,3.224,249.5
110,-4.344,0.51,0.009,1.8,0.081,,,0.0,3.244,250.3
111,-4.364,0.5,0.009,1.8,0.085,,,0.0,3.264,251.2
112,-4.384,0.49,0.008,1.6,0.089,,,0.0,3.284,252.1
113,-4.404,0.48,0.008,1.6,0.091,,,0.0,3.304,252.9
114,-4.4239999999999995,0.47,0.008,1.7,0.095,,,0.0,3.324,253.8
115,-4.444,0.46,0.008,1.7,0.098,,,0.0,3.344,254.7
116,-4.464,0.44,0.007,1.5,0.098,,,0.0,3.364,255.6
117,-4.484,0.43,0.008,1.8,0.1,,,0.0,3.384,256.4
118,-4.504,0.43,0.008,1.8,0.104,,,0.0,3.404,257.3
119,-4.524,0.43,0.007,1.6,0.109,,,0.0,3.424,258.1
120,-4.5440000000000005,0.42,0.007,1.6,0.112,,,0.0,3.444,259.0
121,-4.564,0.41,0.007,1.6,0.11,,,0.0,3.464,260.0
122,-4.584,0.42,0.007,1.6,0.121,,,0.0,3.484,311.1
123,-4.604,0.41,0.007,1.7,0.123,,,0.0,3.504,312.0
124,-4.6240000000000006,0.41,0.006,1.4,0.136,,,0.0,3.524,312.9
125,-4.644,0.4,0.006,1.4,0.141,,,0.0,3.544,313.8
126,-4.664,0.41,0.006,1.4,0.144,,,0.0,3.564,314.6
127,-4.684,0.41,0.006,1.4,0.148,,,0.0,3.584,315.5
128,-4.704000000000001,0.42,0.006,1.4,0.146,,,0.0,3.604,316.4
129,-4.724,0.43,0.006,1.3,0.138,,,0.0,3.624,317.3
130,-4.744,0.43,0.006,1.3,0.13,,,0.0,3.644,318.1
131,-4.764,0.45,0.007,1.5,0.132,,,0.0,3.664,319.0
132,-4.784000000000001,0.46,0.007,1.4,0.127,,,0.0,3.684,319.9
133,-4.804,0.47,0.007,1.4,0.128,,,0.0,3.704,320.8
134,-4.824,0.49,0.008,1.5,0.118,,,0.0,3.724,321.6
135,-4.844,0.52,0.011,2.0,0.109,,,0.0,3.744,322.5
136,-4.864,0.55,0.014,2.5,0.133,,,0.0,3.764,323.4
137,-4.884,0.6,0.017,3.0,0.085,,,0.0,3.784,324.3
138,-4.904,0.62,0.021,3.7,0.049,,,0.0,3.804,325.2
139,-4.9239999999999995,0.58,0.025,4.5,0.084,,,0.0,3.824,326.0
140,-4.944,0.54,0.028,5.0,0.117,,,0.0,3.844,326.9
141,-4.964,0.51,0.029,5.3,0.111,,,0.0,3.864,327.7
142,-4.984,0.51,0.03,5.6,0.078,,,0.0,3.884,328.6
143,-5.004,0.53,0.031,5.9,0.082,,,0.0,3.904,329.5
144,-5.024,0.53,0.031,6.0,0.091,,,0.0,3.924,330.4
145,-5.0440000000000005,0.53,0.032,6.2,0.08,,,0.0,3.944,331.2
146,-5.064,0.52,0.033,6.4,0.102,,,0.0,3.964,332.1
147,-5.084,0.5,0.033,6.5,0.099,,,0.0,3.984,332.9
148,-5.103999999999999,0.49,0.032,6.3,0.104,,,0.0,4.004,333.8
149,-5.1240000000000006,0.49,0.032,6.3,0.106,,,0.0,4.024,334.7
150,-5.144,0.49,0.032,6.3,0.086,,,0.0,4.044,335.6
151,-5.164,0.5,0.031,6.1,0.102,,,0.0,4.064,336.4
152,-5.183999999999999,0.51,0.03,6.0,0.107,,,0.0,4.084,337.4
153,-5.204000000000001,0.52,0.028,5.6,0.099,,,0.0,4.104,338.2
154,-5.224,0.52,0.028,5.6,0.094,,,0.0,4.124,339.1
155,-5.244,0.49,0.028,5.6,0.093,,,0.0,4.144,339.9
156,-5.263999999999999,0.48,0.029,5.8,0.082,,,0.0,4.164,340.8
157,-5.284000000000001,0.48,0.029,5.8,0.072,,,0.0,4.184,341.6
158,-5.304,0.49,0.03,6.0,0.071,,,0.0,4.204,342.5
159,-5.324,0.5,0.031,6.2,0.076,,,0.0,4.224,343.4
160,-5.343999999999999,0.51,0.032,6.4,0.088,,,0.0,4.244,344.3
161,-5.364000000000001,0.51,0.032,6.3,0.09,,,0.0,4.264,345.1
162,-5.384,0.5,0.031,6.1,0.097,,,0.0,4.284,346.0
163,-5.404,0.5,0.029,5.7,0.095,,,0.0,4.304,346.9
164,-5.4239999999999995,0.5,0.029,5.8,0.094,,,0.0,4.324,347.7
165,-5.444000000000001,0.51,0.028,5.6,0.102,,,0.0,4.344,348.6
166,-5.464,0.5,0.028,5.6,0.105,,,0.0,4.364,349.5
167,-5.484,0.49,0.031,6.3,0.115,,,0.0,4.384,350.4
168,-5.504,0.49,0.03,6.1,0.093,,,0.0,4.404,351.2
169,-5.524000000000001,0.48,0.031,6.3,0.097,,,0.0,4.424,352.1
170,-5.5440000000000005,0.47,0.03,6.0,0.109,,,0.0,4.444,353.0
171,-5.564,0.48,0.03,6.0,0.11,,,0.0,4.464,353.8
172,-5.584,0.49,0.029,5.8,0.111,,,0.0,4.484,375.7
173,-5.603999999999999,0.52,0.028,5.6,0.085,,,0.0,4.504,376.6
174,-5.6240000000000006,0.52,0.027,5.4,0.098,,,0.0,4.524,377.4
175,-5.644,0.51,0.027,5.4,0.103,,,0.0,4.544,378.3
176,-5.664,0.5,0.025,5.0,0.099,,,0.0,4.564,379.1
177,-5.683999999999999,0.49,0.023,4.7,0.095,,,0.0,4.584,380.1
178,-5.704000000000001,0.49,0.021,4.3,0.108,,,0.0,4.604,381.0
179,-5.724,0.48,0.019,4.0,0.114,,,0.0,4.624,381.8
180,-5.744,0.46,0.017,3.6,0.129,,,0.0,4.644,382.7
181,-5.763999999999999,0.46,0.015,3.2,0.128,,,0.0,4.664,383.6
182,-5.784000000000001,0.45,0.013,2.9,0.129,,,0.0,4.684,384.4
183,-5.804,0.44,0.013,2.9,0.118,,,0.0,4.704,385.2
184,-5.824,0.44,0.012,2.7,0.117,,,0.0,4.724,386.2
185,-5.843999999999999,0.42,0.012,2.8,0.112,,,0.0,4.744,387.1
186,-5.864000000000001,0.41,0.011,2.6,0.115,,,0.0,4.764,387.9
187,-5.884,0.41,0.011,2.6,0.114,,,0.0,4.784,388.8
188,-5.904,0.4,0.011,2.6,0.113,,,0.0,4.804,389.7
189,-5.9239999999999995,0.41,0.012,2.8,0.12,,,0.0,4.824,390.6
190,-5.944000000000001,0.41,0.013,3.0,0.115,,,0.0,4.844,391.4
191,-5.964,0.43,0.014,3.2,0.115,,,0.0,4.864,392.3
192,-5.984,0.46,0.014,3.1,0.101,,,0.0,4.884,393.2
193,-6.004,0.46,0.015,3.3,0.107,,,0.0,4.904,394.1
194,-6.024000000000001,0.45,0.016,3.4,0.106,,,0.0,4.924,394.9
195,-6.0440000000000005,0.45,0.017,3.6,0.115,,,0.0,4.944,395.8
196,-6.064,0.46,0.017,3.6,0.117,,,0.0,4.964,396.7
197,-6.084,0.48,0.019,3.9,0.105,,,0.0,4.984,397.6
198,-6.103999999999999,0.49,0.02,4.1,0.105,,,0.0,5.004,398.4
199,-6.1240000000000006,0.49,0.022,4.4,0.11,,,0.0,5.024,399.3
200,-6.144,0.49,0.023,4.6,0.113,,,1.0,5.044,400.1
201,-6.164,0.51,0.024,4.7,0.101,,,0.0,5.064,401.0
202,-6.183999999999999,0.52,0.024,4.7,0.1,,,1.0,5.084,401.8
203,-6.204000000000001,0.52,0.023,4.5,0.093,,,1.0,5.104,402.8
204,-6.224,0.5,0.022,4.3,0.106,,,1.0,5.124,403.6
205,-6.244,0.49,0.02,3.9,0.109,,,0.0,5.144,404.5
206,-6.263999999999999,0.5,0.019,3.8,0.116,,,1.0,5.164,405.4
207,-6.284000000000001,0.5,0.018,3.6,0.124,,,1.0,5.184,406.2
208,-6.304,0.5,0.017,3.5,0.124,,,1.0,5.204,407.1
209,-6.324,0.49,0.015,3.1,0.124,,,1.0,5.224,407.9
210,-6.343999999999999,0.48,0.013,2.7,0.123,,,1.0,5.244,408.8
211,-6.364000000000001,0.46,0.011,2.4,0.121,,,1.0,5.264,409.7
212,-6.384,0.45,0.01,2.2,0.124,,,1.0,5.284,410.6
213,-6.404,0.43,0.009,2.1,0.125,,,1.0,5.304,411.4
214,-6.4239999999999995,0.41,0.007,1.7,0.137,,,1.0,5.324,412.3
215,-6.444000000000001,0.4,0.006,1.5,0.137,,,1.0,5.344,413.2
216,-6.464,0.38,0.005,1.2,0.137,,,1.0,5.364,414.0
217,-6.484,0.38,0.005,1.3,0.139,,,1.0,5.384,414.9
218,-6.504,0.37,0.003,0.7,0.142,,,1.0,5.404,415.8
219,-6.524000000000001,0.37,0.003,0.7,0.143,,,1.0,5.424,416.7
220,-6.5440000000000005,0.37,0.003,0.7,0.147,,,1.0,5.444,417.5
221,-6.564,0.38,0.003,0.7,0.15,,,1.0,5.464,418.4
222,-6.584,0.38,0.003,0.7,0.152,,,1.0,5.484,419.2
223,-6.603999999999999,0.38,0.003,0.7,0.17,,,1.0,5.504,542.1
224,-6.6240000000000006,0.39,0.003,0.7,0.17,,,1.0,5.524,542.9
225,-6.644,0.39,0.003,0.7,0.173,,,1.0,5.544,543.8
226,-6.664,0.38,0.003,0.8,0.168,,,1.0,5.564,544.8
227,-6.683999999999999,0.37,0.003,0.8,0.167,,,1.0,5.584,545.6
228,-6.704000000000001,0.37,0.003,0.8,0.165,,,1.0,5.604,546.5
229,-6.724,0.36,0.003,0.8,0.171,,,1.0,5.624,547.3
230,-6.744,0.36,0.003,0.8,0.167,,,1.0,5.644,548.2
231,-6.763999999999999,0.36,0.003,0.8,0.164,,,1.0,5.664,549.1
232,-6.784000000000001,0.36,0.003,0.8,0.167,,,1.0,5.684,549.9
233,-6.804,0.36,0.003,0.8,0.169,,,1.0,5.704,550.8
234,-6.824,0.36,0.003,0.8,0.167,,,1.0,5.724,551.7
235,-6.843999999999999,0.36,0.003,0.8,0.166,,,1.0,5.744,552.5
236,-6.864000000000001,0.38,0.003,0.8,0.168,,,1.0,5.764,553.4
237,-6.884,0.38,0.003,0.8,0.162,,,1.0,5.784,554.4
238,-6.904,0.36,0.003,0.8,0.176,,,1.0,5.804,555.2
239,-6.9239999999999995,0.36,0.003,0.8,0.174,,,1.0,5.824,556.1
240,-6.944000000000001,0.36,0.003,0.8,0.173,,,1.0,5.844,556.9
241,-6.964,0.36,0.003,0.8,0.177,,,1.0,5.864,557.8
242,-6.984,0.37,0.003,0.8,0.181,,,1.0,5.884,558.7
243,-7.004,0.38,0.003,0.8,0.178,,,1.0,5.904,559.6
244,-7.024000000000001,0.38,0.003,0.7,0.175,,,1.0,5.924,560.4
245,-7.0440000000000005,0.38,0.003,0.7,0.176,,,1.0,5.944,561.3
246,-7.064,0.38,0.004,1.0,0.18,,,1.0,5.964,562.2
247,-7.084,0.38,0.004,1.0,0.176,,,1.0,5.984,563.1
248,-7.103999999999999,0.4,0.004,1.0,0.171,,,1.0,6.004,563.9
249,-7.1240000000000006,0.41,0.004,0.9,0.16,,,1.0,6.024,564.8
250,-7.144,0.41,0.005,1.2,0.171,,,1.0,6.044,565.7
251,-7.164,0.41,0.005,1.2,0.158,,,1.0,6.064,566.5
252,-7.183999999999999,0.41,0.005,1.2,0.157,,,1.0,6.084,567.4
253,-7.204000000000001,0.41,0.005,1.2,0.15,,,1.0,6.104,568.3
254,-7.224,0.41,0.005,1.2,0.158,,,1.0,6.124,569.1
255,-7.244,0.41,0.005,1.2,0.155,,,1.0,6.144,570.0
256,-7.263999999999999,0.4,0.005,1.2,0.155,,,1.0,6.164,570.8
257,-7.284000000000001,0.4,0.005,1.2,0.138,,,1.0,6.184,571.7
258,-7.304,0.41,0.005,1.2,0.155,,,1.0,6.204,572.6
259,-7.324,0.4,0.005,1.2,0.165,,,1.0,6.224,573.5
260,-7.343999999999999,0.4,0.005,1.1,0.166,,,1.0,6.244,574.4
261,-7.364000000000001,0.41,0.006,1.3,0.175,,,1.0,6.264,575.2
262,-7.384,0.43,0.008,1.7,0.179,,,1.0,6.284,576.1
263,-7.404,0.46,0.011,2.3,0.186,,,1.0,6.304,577.0
264,-7.4239999999999995,0.49,0.014,2.9,0.182,,,1.0,6.324,577.8
265,-7.444000000000001,0.51,0.017,3.6,0.189,,,1.0,6.344,578.7
266,-7.464,0.5,0.019,4.0,0.14,,,1.0,6.364,579.6
267,-7.484,0.48,0.019,4.1,0.127,,,1.0,6.384,580.5
268,-7.504,0.46,0.018,4.0,0.102,,,1.0,6.404,581.3
269,-7.524000000000001,0.43,0.016,3.7,0.108,,,1.0,6.424,582.1
270,-7.5440000000000005,0.4,0.013,3.1,0.131,,,1.0,6.444,583.0
271,-7.564,0.38,0.01,2.5,0.141,,,1.0,6.464,583.9
272,-7.584,0.37,0.008,2.1,0.148,,,1.0,6.484,584.8
273,-7.603999999999999,0.37,0.007,1.8,0.199,,,1.0,6.504,606.7
274,-7.6240000000000006,0.37,0.006,1.6,0.186,,,1.0,6.524,607.6
275,-7.644,0.35,0.006,1.6,0.186,,,1.0,6.544,608.5
276,-7.664,0.36,0.006,1.6,0.173,,,1.0,6.564,609.3
277,-7.683999999999999,0.37,0.006,1.5,0.171,,,1.0,6.584,610.2
278,-7.704000000000001,0.38,0.006,1.5,0.173,,,1.0,6.604,611.1
279,-7.724,0.39,0.006,1.5,0.166,,,1.0,6.624,611.9
280,-7.744,0.39,0.006,1.5,0.155,,,1.0,6.644,612.9
281,-7.763999999999999,0.4,0.006,1.4,0.156,,,1.0,6.664,613.7
282,-7.784000000000001,0.39,0.005,1.1,0.147,,,1.0,6.684,614.5
283,-7.804,0.4,0.005,1.1,0.148,,,1.0,6.704,615.4
284,-7.824,0.42,0.004,0.9,0.142,,,1.0,6.724,616.3
285,-7.843999999999999,0.45,0.003,0.6,0.143,,,1.0,6.744,617.2
286,-7.864000000000001,0.5,0.002,0.4,0.123,,,1.0,6.764,618.0
287,-7.884,0.46,0.002,0.4,0.113,,,1.0,6.784,619.0
288,-7.904,0.47,0.001,0.2,0.085,,,1.0,6.804,619.8
289,-7.9239999999999995,0.48,0.001,0.2,0.114,,,1.0,6.824,620.6
290,-7.944000000000001,0.46,0.001,0.2,0.101,,,1.0,6.844,621.5
291,-7.964,0.4,0.001,0.2,0.103,,,1.0,6.864,622.4
292,-7.984,0.36,0.001,0.2,0.123,,,1.0,6.884,623.3
293,-8.004,0.37,0.001,0.2,0.139,,,1.0,6.904,624.2
294,-8.024000000000001,0.38,0.002,0.5,0.134,,,1.0,6.924,625.0
295,-8.044,0.39,0.002,0.4,0.144,,,1.0,6.944,625.9
296,-8.064,0.41,0.001,0.2,0.153,,,1.0,6.964,626.8
297,-8.084,0.44,0.002,0.4,0.142,,,1.0,6.984,627.7
298,-8.104,0.43,0.002,0.4,0.124,,,1.0,7.004,628.5
299,-8.124,0.43,0.002,0.4,0.137,,,1.0,7.024,629.4
300,-8.144,0.46,0.001,0.2,0.135,,,1.0,7.044,630.3
301,-8.164,0.49,0.001,0.2,0.135,,,1.0,7.064,631.1
302,-8.184,0.47,0.001,0.2,0.129,,,1.0,7.084,632.0
303,-8.204,0.43,0.001,0.2,0.104,,,1.0,7.104,632.9
304,-8.224,0.38,0.001,0.2,0.115,,,1.0,7.124,633.7
305,-8.244,0.35,0.001,0.2,0.124,,,1.0,7.144,634.6
306,-8.264,0.36,0.001,0.2,0.131,,,1.0,7.164,635.5
307,-8.284,0.37,0.001,0.2,0.139,,,1.0,7.184,636.4
308,-8.304,0.38,0.001,0.2,0.148,,,1.0,7.204,637.2
309,-8.324,0.4,0.001,0.2,0.156,,,1.0,7.224,638.1
310,-8.344,0.46,0.001,0.2,0.169,,,1.0,7.244,639.0
311,-8.364,0.5,0.001,0.2,0.141,,,1.0,7.264,639.8
312,-8.384,0.46,0.001,0.2,0.122,,,1.0,7.284,640.7
313,-8.404,0.43,0.0,,0.119,,,1.0,7.304,641.5
314,-8.424,0.4,0.0,,0.137,,,1.0,7.324,642.5
315,-8.444,0.37,0.001,0.2,0.141,,,1.0,7.344,643.3
316,-8.464,0.37,0.001,0.2,0.141,,,1.0,7.364,644.2
317,-8.484,0.36,0.001,0.2,0.145,,,1.0,7.384,645.0
318,-8.504,0.36,0.001,0.2,0.144,,,1.0,7.404,645.9
319,-8.524000000000001,0.36,0.0,,0.15,,,1.0,7.424,646.7
320,-8.544,0.34,0.0,,0.157,,,1.0,7.444,647.6
321,-8.564,0.34,0.0,,0.163,,,1.0,7.464,648.5
322,-8.584,0.35,0.0,,0.168,,,1.0,7.484,649.3
323,-8.604,0.35,0.0,,0.175,,,1.0,7.504,650.3
324,-8.624,0.36,0.0,,0.198,,,1.0,7.524,672.1
325,-8.644,0.38,0.001,0.2,0.189,,,1.0,7.544,673.0
326,-8.664,0.39,0.001,0.2,0.201,,,1.0,7.564,673.9
327,-8.684,0.4,0.001,0.2,0.183,,,1.0,7.584,674.8
328,-8.704,0.41,0.001,0.2,0.194,,,1.0,7.604,675.7
329,-8.724,0.42,0.001,0.2,0.193,,,1.0,7.624,676.5
330,-8.744,0.42,0.002,0.4,0.189,,,1.0,7.644,677.4
331,-8.764,0.41,0.002,0.4,0.177,,,1.0,7.664,678.3
332,-8.784,0.41,0.002,0.4,0.189,,,1.0,7.684,679.1
333,-8.804,0.41,0.002,0.4,0.207,,,1.0,7.704,680.0
334,-8.824,0.41,0.002,0.4,0.209,,,1.0,7.724,680.9
335,-8.844,0.4,0.002,0.4,0.204,,,1.0,7.744,681.8
336,-8.864,0.4,0.001,0.2,0.204,,,1.0,7.764,682.6
337,-8.884,0.4,0.001,0.2,0.209,,,1.0,7.784,683.5
338,-8.904,0.41,0.001,0.2,0.215,,,1.0,7.804,684.4
339,-8.924,0.41,0.001,0.2,0.209,,,1.0,7.824,685.3
340,-8.944,0.41,0.001,0.2,0.211,,,1.0,7.844,686.2
341,-8.964,0.4,0.001,0.2,0.21,,,1.0,7.864,687.1
342,-8.984,0.41,0.002,0.4,0.202,,,1.0,7.884,687.9
343,-9.004,0.42,0.002,0.4,0.215,,,1.0,7.904,688.8
344,-9.024000000000001,0.42,0.002,0.4,0.21,,,1.0,7.924,689.7
345,-9.044,0.41,0.002,0.4,0.198,,,1.0,7.944,690.5
346,-9.064,0.41,0.002,0.4,0.201,,,1.0,7.964,691.3
347,-9.083,0.42,0.002,0.4,0.201,,,1.0,7.983,692.2
348,-9.103,0.43,0.002,0.4,0.214,,,1.0,8.003,693.2
349,-9.123,0.44,0.003,0.6,0.22,,,1.0,8.023,694.0
350,-9.142999999999999,0.46,0.003,0.6,0.222,,,1.0,8.043,694.9
351,-9.163,0.47,0.003,0.6,0.215,,,1.0,8.063,695.7
352,-9.183,0.46,0.004,0.8,0.206,,,1.0,8.083,696.6
353,-9.203,0.48,0.004,0.8,0.203,,,1.0,8.103,697.5
354,-9.222999999999999,0.48,0.005,1.0,0.217,,,1.0,8.123,698.3
355,-9.243,0.5,0.006,1.2,0.22,,,1.0,8.143,699.2
356,-9.263,0.51,0.006,1.1,0.214,,,1.0,8.163,700.1
357,-9.283,0.52,0.006,1.1,0.199,,,1.0,8.183,701.0
358,-9.302999999999999,0.52,0.007,1.3,0.194,,,1.0,8.203,701.8
359,-9.323,0.51,0.007,1.3,0.21,,,1.0,8.223,702.7
360,-9.343,0.52,0.008,1.5,0.211,,,1.0,8.243,703.5
361,-9.363,0.52,0.008,1.5,0.201,,,1.0,8.263,704.4
362,-9.383,0.52,0.008,1.5,0.19,,,1.0,8.283,705.3
363,-9.403,0.53,0.008,1.4,0.186,,,1.0,8.303,706.1
